"family","setting","frame","outcome","rmse","rmse_mcse","mean_bias","mean_absolute_bias","n","n_total"
"synthetic_control","NN=200;active=0.1;unitb=ridge","d-balance","fe",0.141951676601197,0.00839138797447238,0.0510129292754927,0.109512698259757,200,200
"synthetic_control","NN=200;active=0.1;unitb=ridge","d-balance","gsynth",0.141951676601197,0.00839138797447238,0.0510129292754927,0.109512698259757,200,200
"synthetic_control","NN=200;active=0.1;unitb=ridge","d-balance","ife",0.141951676601197,0.00839138797447238,0.0510129292754927,0.109512698259757,200,200
"synthetic_control","NN=200;active=0.1;unitb=ridge","d-balance","MCPanel",0.141951676601197,0.00839138797447238,0.0510129292754927,0.109512698259757,200,200
"synthetic_control","NN=200;active=0.1;unitb=ridge","d-balance","VAR",0.141951676601197,0.00839138797447238,0.0510129292754927,0.109512698259757,200,200
"synthetic_control","NN=200;active=0.1;unitb=ridge","outcome","fe",1.77700556060211,0.0455627743593644,1.63359500305828,1.64378709033766,200,200
"synthetic_control","NN=200;active=0.1;unitb=ridge","outcome","gsynth",0.0895492153332582,0.00489696708963688,0.00845459671802832,0.0702294281710361,200,200
"synthetic_control","NN=200;active=0.1;unitb=ridge","outcome","ife",0.137017813995058,0.0131766588327799,0.0372444231085061,0.0942069669975883,200,200
"synthetic_control","NN=200;active=0.1;unitb=ridge","outcome","MCPanel",0.326462648519482,0.0117259724843372,0.284811415808256,0.288253048348813,200,200
"synthetic_control","NN=200;active=0.1;unitb=ridge","outcome","VAR",1.20130904552179,0.0311629859032136,1.10144082282887,1.11106593993831,200,200
"synthetic_control","NN=200;active=0.1;unitb=ridge","u-balance","fe",0.203745269194042,0.00956387659007293,0.160522389778519,0.16807028326373,200,200
"synthetic_control","NN=200;active=0.1;unitb=ridge","u-balance","gsynth",0.203745269194042,0.00956387659007293,0.160522389778519,0.16807028326373,200,200
"synthetic_control","NN=200;active=0.1;unitb=ridge","u-balance","ife",0.203745269194042,0.00956387659007293,0.160522389778519,0.16807028326373,200,200
"synthetic_control","NN=200;active=0.1;unitb=ridge","u-balance","MCPanel",0.203745269194042,0.00956387659007293,0.160522389778519,0.16807028326373,200,200
"synthetic_control","NN=200;active=0.1;unitb=ridge","u-balance","VAR",0.203745269194042,0.00956387659007293,0.160522389778519,0.16807028326373,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance","fe",0.112501295901475,0.00647699050710275,0.0172540960559273,0.0893928950360761,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance","gsynth",0.108592874365156,0.00648052365530297,0.0147668816934897,0.0855273280950635,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance","ife",0.149068968986088,0.0124804344938829,0.0462856143406037,0.107190823197658,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance","MCPanel",0.127098853479582,0.00666962403584016,0.0600599475860738,0.0990507879398197,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance","VAR",0.785572290286662,0.0223142785051043,0.712903791546457,0.719989831314954,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance (individual)","fe",0.128621419215134,0.00755484574763323,0.0312942206782808,0.0993033487885963,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance (individual)","gsynth",0.124209037302802,0.00771701712049358,0.0159215172905418,0.0964956468438445,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance (individual)","ife",0.165468116952677,0.0125038169608371,0.0486075736463524,0.121249018381093,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance (individual)","MCPanel",0.144764521197608,0.0084012167455352,0.0764372428808829,0.110559579785079,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance (individual)","VAR",0.800008555157493,0.0236754805700576,0.718371633471332,0.727005769918229,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance (residual individual)","fe",0.128611246209558,0.00755612685629361,0.0313677541850979,0.0992821363165347,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance (residual individual)","gsynth",0.0897794381119989,0.00513398074869822,0.00771432608778998,0.0695441441437245,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance (residual individual)","ife",0.137624923070499,0.0133062552122236,0.0368797832954771,0.0941746600503587,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance (residual individual)","MCPanel",0.29815613817437,0.0114627800250006,0.255001904707612,0.25852937460727,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance (residual individual)","VAR",0.85513167221615,0.0238657442986095,0.776672972012844,0.783658449992559,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance (residual)","fe",0.111706570343458,0.00643162087207382,0.0179963922841649,0.0885126168564907,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance (residual)","gsynth",0.0892053775032552,0.00502523857042152,0.00636363335153461,0.0699120344757835,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance (residual)","ife",0.136847101854368,0.0131559333371476,0.0360148766413182,0.0942975482016574,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance (residual)","MCPanel",0.27878289005865,0.0109997732791298,0.232489741267422,0.237313313369271,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","aug-d-balance (residual)","VAR",0.79581657553051,0.0225732946292325,0.721764454868223,0.728800774639331,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","d-balance","fe",0.112501295904272,0.00647699050732551,0.0172540960549211,0.0893928950382026,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","d-balance","gsynth",0.112501295904272,0.00647699050732551,0.0172540960549211,0.0893928950382026,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","d-balance","ife",0.112501295904272,0.00647699050732551,0.0172540960549211,0.0893928950382026,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","d-balance","MCPanel",0.112501295904272,0.00647699050732551,0.0172540960549211,0.0893928950382026,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","d-balance","VAR",0.112501295904272,0.00647699050732551,0.0172540960549211,0.0893928950382026,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","outcome","fe",1.77700556060211,0.0455627743593644,1.63359500305828,1.64378709033766,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","outcome","gsynth",0.0895492153332582,0.00489696708963688,0.00845459671802832,0.0702294281710361,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","outcome","ife",0.137017813995058,0.0131766588327799,0.0372444231085061,0.0942069669975883,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","outcome","MCPanel",0.326462648519482,0.0117259724843372,0.284811415808256,0.288253048348813,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","outcome","VAR",1.20130904552179,0.0311629859032136,1.10144082282887,1.11106593993831,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","u-balance","fe",0.105779974585096,0.0057624454777929,0.0197164148914823,0.0831301159160626,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","u-balance","gsynth",0.105779974585096,0.0057624454777929,0.0197164148914823,0.0831301159160626,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","u-balance","ife",0.105779974585096,0.0057624454777929,0.0197164148914823,0.0831301159160626,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","u-balance","MCPanel",0.105779974585096,0.0057624454777929,0.0197164148914823,0.0831301159160626,200,200
"synthetic_control","NN=200;active=0.1;unitb=penSCM","u-balance","VAR",0.105779974585096,0.0057624454777929,0.0197164148914823,0.0831301159160626,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance","fe",0.14878106336035,0.00705829931160141,0.0388777880971082,0.120720186221646,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance","gsynth",0.145918227085952,0.00679759817343723,0.0118891679038211,0.117881131899303,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance","ife",0.167827174569176,0.0138786788281072,0.0318260694381821,0.124954555791696,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance","MCPanel",0.144021925522836,0.00711740416676468,0.0583632251022944,0.117394277019658,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance","VAR",0.5986925370157,0.0133943611497516,0.568646744153267,0.568646744153267,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance (individual)","fe",0.141769449829449,0.00676739000823868,0.0291974199812393,0.115312894341418,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance (individual)","gsynth",0.140890739583145,0.00663835828827735,0.01026312090149,0.113820733113499,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance (individual)","ife",0.164334382369917,0.014079261015531,0.0303504430667914,0.121326359852139,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance (individual)","MCPanel",0.140329113629235,0.00701240878703087,0.0561065858361125,0.114383439567273,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance (individual)","VAR",0.59399445029894,0.0128604917826071,0.566290366443007,0.566290366443007,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance (residual individual)","fe",0.141743155315307,0.00676600031292093,0.0291242873741929,0.115292601814127,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance (residual individual)","gsynth",0.0986394395913206,0.00478377173029277,-0.00438723036949397,0.0798870073446116,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance (residual individual)","ife",0.133282810779822,0.0163769376352221,0.0118973869690171,0.0930676090971206,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance (residual individual)","MCPanel",0.209760427171472,0.00637771122113357,0.186418309212153,0.18826664387608,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance (residual individual)","VAR",0.636461225257722,0.010040736515909,0.620635850916295,0.620635850916295,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance (residual)","fe",0.148594786766781,0.00704788474923493,0.038518815183408,0.120579339966343,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance (residual)","gsynth",0.100801474500473,0.00487013346621062,-0.00261012162062212,0.0815318870144314,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance (residual)","ife",0.133873439520284,0.0163595387817454,0.0134781517488341,0.0932687837623504,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance (residual)","MCPanel",0.202758161283638,0.00642306294563307,0.177208000013705,0.180126994701246,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","aug-d-balance (residual)","VAR",0.633404821212727,0.0101046100420409,0.617401768937022,0.617401768937022,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","d-balance","fe",0.148781063360446,0.00705829931157967,0.0388777880972886,0.12072018622175,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","d-balance","gsynth",0.148781063360446,0.00705829931157967,0.0388777880972886,0.12072018622175,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","d-balance","ife",0.148781063360446,0.00705829931157967,0.0388777880972886,0.12072018622175,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","d-balance","MCPanel",0.148781063360446,0.00705829931157967,0.0388777880972886,0.12072018622175,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","d-balance","VAR",0.148781063360446,0.00705829931157967,0.0388777880972886,0.12072018622175,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","outcome","fe",1.28453842426147,0.0122892996296684,1.2727962381633,1.2727962381633,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","outcome","gsynth",0.0972589444094576,0.00460303023234443,-0.00441716502492715,0.0789037159661635,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","outcome","ife",0.131831093413976,0.0160483445213149,0.0114434303369792,0.0920916764762807,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","outcome","MCPanel",0.229235661250974,0.00624412471539585,0.209480557630634,0.209914026662774,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","outcome","VAR",0.882031810840429,0.0102970041834986,0.870138283113261,0.870138283113261,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","u-balance","fe",0.139935996778355,0.00569745064572844,0.104341750027052,0.116268680270498,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","u-balance","gsynth",0.139935996778355,0.00569745064572844,0.104341750027052,0.116268680270498,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","u-balance","ife",0.139935996778355,0.00569745064572844,0.104341750027052,0.116268680270498,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","u-balance","MCPanel",0.139935996778355,0.00569745064572844,0.104341750027052,0.116268680270498,200,200
"synthetic_control","NN=200;active=0.5;unitb=ridge","u-balance","VAR",0.139935996778355,0.00569745064572844,0.104341750027052,0.116268680270498,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance","fe",0.127711219928532,0.00608556091974397,-0.000121465088525997,0.103138506616107,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance","gsynth",0.122596121681043,0.00604579726078146,-0.00140657537639526,0.0978528205317699,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance","ife",0.151234230315425,0.01494730819991,0.0184155662407994,0.109795703893788,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance","MCPanel",0.125617331498561,0.00623120416048478,0.0321950467797018,0.102869235402457,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance","VAR",0.569727269099774,0.00982816069291351,0.552981066431232,0.552981066431232,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance (individual)","fe",0.138582126473995,0.00668996381056879,0.0243548003216024,0.111323491360982,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance (individual)","gsynth",0.137970200224291,0.00662077492076376,0.0103527192352657,0.11057860651028,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance (individual)","ife",0.1626987424926,0.01407027522491,0.0303276767100728,0.118906119405039,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance (individual)","MCPanel",0.138376995766159,0.00695288088212141,0.0547675797367108,0.112213050935914,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance (individual)","VAR",0.59295936627996,0.0125779033331229,0.5664603274777,0.5664603274777,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance (residual individual)","fe",0.138610597404664,0.00669075247339636,0.0244058103492605,0.111358150799096,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance (residual individual)","gsynth",0.0992120841874839,0.00478841508927489,-0.00390037507886925,0.0804599615681393,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance (residual individual)","ife",0.133120866856483,0.0165314862167898,0.0121942026315046,0.0930385230245684,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance (residual individual)","MCPanel",0.209122632907855,0.00660394761255963,0.185086185652669,0.186842911162534,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance (residual individual)","VAR",0.625495587485443,0.00998425836252322,0.609694114762288,0.609694114762288,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance (residual)","fe",0.128274234979419,0.00614137749798446,-0.000434175801638009,0.102912410901469,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance (residual)","gsynth",0.0985277900039569,0.00477448804477078,-0.00435972569701568,0.0797070967370113,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance (residual)","ife",0.132768866909635,0.0162591314586092,0.012221480458256,0.0927807593380652,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance (residual)","MCPanel",0.20222392357109,0.00681491586596724,0.170264780691583,0.176893886773811,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","aug-d-balance (residual)","VAR",0.577413903352158,0.0095437540454443,0.561526598865208,0.561526598865208,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","d-balance","fe",0.12771121992978,0.00608556091977426,-0.000121465087131314,0.10313850661689,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","d-balance","gsynth",0.12771121992978,0.00608556091977426,-0.000121465087131314,0.10313850661689,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","d-balance","ife",0.12771121992978,0.00608556091977426,-0.000121465087131314,0.10313850661689,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","d-balance","MCPanel",0.12771121992978,0.00608556091977426,-0.000121465087131314,0.10313850661689,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","d-balance","VAR",0.12771121992978,0.00608556091977426,-0.000121465087131314,0.10313850661689,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","outcome","fe",1.28453842426147,0.0122892996296684,1.2727962381633,1.2727962381633,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","outcome","gsynth",0.0972589444094576,0.00460303023234443,-0.00441716502492715,0.0789037159661635,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","outcome","ife",0.131831093413976,0.0160483445213149,0.0114434303369792,0.0920916764762807,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","outcome","MCPanel",0.229235661250974,0.00624412471539585,0.209480557630634,0.209914026662774,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","outcome","VAR",0.882031810840429,0.0102970041834986,0.870138283113261,0.870138283113261,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","u-balance","fe",0.118384689457023,0.00565917061405248,0.000956076875518156,0.0960953070249504,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","u-balance","gsynth",0.118384689457023,0.00565917061405248,0.000956076875518156,0.0960953070249504,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","u-balance","ife",0.118384689457023,0.00565917061405248,0.000956076875518156,0.0960953070249504,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","u-balance","MCPanel",0.118384689457023,0.00565917061405248,0.000956076875518156,0.0960953070249504,200,200
"synthetic_control","NN=200;active=0.5;unitb=penSCM","u-balance","VAR",0.118384689457023,0.00565917061405248,0.000956076875518156,0.0960953070249504,200,200
